,Alt MAC,B cell,Cl MAC,Cl Mo,DCs cell,Int Mo,Mast cell,Neutrophils,NK cell,Non-Cl Mo,Tc,Th,T other,Treg
D227,0.00954032957502168,0.00433651344319167,0.370338248048569,0.0737207285342585,0,0.0216825672159584,0.0424978317432784,0.00954032957502168,0.00346921075455334,0.0945359930615785,0.143972246313964,0.144839549002602,0.0398959236773634,0.0416305290546401
D228,0.0242424242424242,0.00505050505050505,0.517171717171717,0.0464646464646465,0,0.00606060606060606,0.0242424242424242,0.0323232323232323,0.00505050505050505,0.00707070707070707,0.1,0.191919191919192,0.0252525252525253,0.0151515151515152
D229,0.0452771272443404,0.114233671610721,0.183970856102004,0.0195160031225605,0.00182149362477231,0.00754618787405673,0.00104085349986989,0.0408534998698933,0.00078064012490242,0.0288836846213895,0.150143117356232,0.330210772833724,0.0322664584959667,0.043455633619568
D230,0.167277167277167,0.0158730158730159,0.15018315018315,0.0976800976800977,0,0.0195360195360195,0.0134310134310134,0.0244200244200244,0.00244200244200244,0.00854700854700855,0.235653235653236,0.189255189255189,0.0146520146520147,0.061050061050061
D231,0.020631067961165,0.00970873786407767,0.355582524271845,0.0631067961165049,0.00606796116504854,0.00121359223300971,0.066747572815534,0.066747572815534,0.00970873786407767,0.0145631067961165,0.109223300970874,0.214805825242718,0.0242718446601942,0.037621359223301
D232,0.0571428571428571,0.193650793650794,0.176984126984127,0.0595238095238095,0.000793650793650794,0.00317460317460317,0.0349206349206349,0.107936507936508,0.00396825396825397,0.00396825396825397,0.153968253968254,0.156349206349206,0.00952380952380952,0.0380952380952381
D233,0.0701107011070111,0.00738007380073801,0.453874538745387,0.014760147601476,0,0,0.003690036900369,0.025830258302583,0,0.00861008610086101,0.260762607626076,0.119311193111931,0.00738007380073801,0.028290282902829
D234,0.0341922695738355,0,0.297324083250743,0.00693756194251734,0.000495540138751239,0.00297324083250743,0.000495540138751239,0.0550049554013875,0.00198216055500496,0.0673934588701685,0.183349851337958,0.237859266600595,0.105054509415263,0.00693756194251734
D235,0.140096618357488,0.0495169082125604,0.150966183574879,0.00845410628019324,0.0036231884057971,0.00241545893719807,0,0.071256038647343,0,0.0132850241545894,0.123188405797101,0.394927536231884,0.0217391304347826,0.0205314009661836
D236,0.102177554438861,0.228475711892797,0.12964824120603,0.0529313232830821,0.0016750418760469,0.00435510887772194,0.00402010050251256,0.0887772194304858,0.00100502512562814,0.0147403685092127,0.0984924623115578,0.214070351758794,0.0180904522613065,0.0415410385259632
D237,0.0474516695957821,0.00263620386643234,0.338312829525483,0.0246045694200351,0,0.00439367311072056,0.00351493848857645,0.327768014059754,0.00175746924428822,0.0228471001757469,0.123022847100176,0.0377855887521968,0.0386643233743409,0.0272407732864675
D238,0.0975609756097561,0.00457317073170732,0.204268292682927,0.125,0.00914634146341463,0.00609756097560976,0.102134146341463,0.0304878048780488,0.00609756097560976,0.0320121951219512,0.163109756097561,0.160060975609756,0.0365853658536585,0.0228658536585366
D239,0.102127659574468,0.00638297872340425,0.404255319148936,0.00425531914893617,0,0,0.00212765957446809,0.00638297872340425,0.153191489361702,0.0170212765957447,0.170212765957447,0.0617021276595745,0.0468085106382979,0.025531914893617
D240,0.0602006688963211,0,0.568561872909699,0.127090301003344,0,0.0133779264214047,0.0167224080267559,0.0668896321070234,0.00334448160535117,0.0100334448160535,0.040133779264214,0.0568561872909699,0.0334448160535117,0.00334448160535117
D241,0.0459916959437879,0.350686681571383,0.0683487703609071,0.0504631108272118,0.00159693388693708,0.00351325455126158,0.00479080166081124,0.0367294793995529,0.00127754710954966,0.00351325455126158,0.0948578728840626,0.295752155860747,0.0185244330884701,0.0239540083040562
D242,0.176470588235294,0.0142775556824672,0.279268989149058,0.0542547115933752,0.00114220445459737,0.00285551113649343,0.00628212450028555,0.234151913192461,0.00399771559109081,0.0085665334094803,0.0462592804111936,0.134209023415191,0.0159908623643632,0.0222729868646488
D243,0.0072463768115942,0,0.579710144927536,0.129227053140097,0,0,0.00603864734299517,0.00483091787439614,0.00483091787439614,0.0036231884057971,0.0833333333333333,0.150966183574879,0.0301932367149758,0
D244,0.216172506738544,0.031266846361186,0.221024258760108,0.10188679245283,0,0.00646900269541779,0,0.126145552560647,0.00269541778975741,0.00215633423180593,0.0684636118598383,0.171967654986523,0.0485175202156334,0.00323450134770889
D245,0.100259933160045,0.0230226513182325,0.144819903453398,0.0341626438915707,0.00185666542888971,0.0211659858893427,0.00148533234311177,0.0237653174897883,0.0256219829186781,0.0902339398440401,0.0438173041217973,0.343111771258819,0.116227255848496,0.0304493130337913
D246,0.064343163538874,0,0.507596067917784,0.0366398570151921,0.000893655049151028,0.00357462019660411,0.00983020554066131,0.201072386058981,0.00804289544235925,0.0697050938337802,0.0196604110813226,0.0616621983914209,0.0151921358355675,0.00178731009830206
D247,0.0985545335085414,0.00525624178712221,0.517739816031537,0.0657030223390276,0.00131406044678055,0.00919842312746386,0.0341655716162943,0.026281208935611,0.00525624178712221,0.00525624178712221,0.0407358738501971,0.161629434954008,0.00394218134034166,0.0249671484888305
D248,0.00681431005110733,0.0783645655877342,0.124361158432709,0.179727427597956,0.00340715502555366,0.0144804088586031,0.0323679727427598,0.137989778534923,0.00766609880749574,0.010221465076661,0.0851788756388416,0.286201022146508,0.0315161839863714,0.00170357751277683
D249,0.0126182965299685,0.00378548895899054,0.452365930599369,0.0946372239747634,0.00126182965299685,0.00441640378548896,0.0126182965299685,0.032807570977918,0,0.0473186119873817,0.0889589905362776,0.169716088328076,0.0264984227129338,0.0529968454258675
D250,0.0813953488372093,0.000968992248062015,0.421511627906977,0.0542635658914729,0,0.0213178294573643,0.0203488372093023,0.0562015503875969,0.0455426356589147,0.0726744186046512,0.0668604651162791,0.10077519379845,0.0513565891472868,0.00678294573643411
D251,0.00625325690463783,0.0265763418447108,0.319437206878583,0.0401250651380928,0.00156331422615946,0.0130276185513288,0.00208441896821261,0.0104220948410631,0.000521104742053153,0.0401250651380928,0.129755080771235,0.344450234497134,0.0500260552371027,0.0156331422615946
D252,0.0188340807174888,0.0224215246636771,0.315695067264574,0.0233183856502242,0.00448430493273543,0.00717488789237668,0.0134529147982063,0.00807174887892377,0,0.0251121076233184,0.254708520179372,0.210762331838565,0.0825112107623318,0.0134529147982063
D253,0.0232342007434944,0.0910780669144981,0.263940520446097,0.00743494423791822,0,0.00185873605947955,0.0325278810408922,0.0855018587360595,0,0.00743494423791822,0.0473977695167286,0.394052044609665,0.0427509293680297,0.00278810408921933
D254,0.0443490701001431,0.0438721983786361,0.164520743919886,0.0348116356700048,0,0.0176442536957558,0.0147830233667144,0.0123986647591798,0.000476871721506915,0.061516452074392,0.169289461134955,0.345255126371006,0.0863137815927515,0.00476871721506915
D255,0.0344253192670738,0.201554691837868,0.116601887840089,0.00610771793448084,0,0,0.0266518600777346,0.0116601887840089,0.00222098833981122,0.0138811771238201,0.0732926152137701,0.479733481399223,0.0166574125485841,0.0172126596335369
D256,0.0237785016286645,0.0247557003257329,0.221824104234528,0.0159609120521173,0,0.00195439739413681,0.000325732899022801,0.11628664495114,0,0.0345276872964169,0.0846905537459283,0.358631921824104,0.0941368078175896,0.0231270358306189
D257,0.0119122257053292,0.0608150470219436,0.181818181818182,0.0978056426332288,0.00125391849529781,0.00626959247648903,0.00250783699059561,0.0244514106583072,0.00376175548589342,0.0112852664576802,0.193103448275862,0.328526645768025,0.0426332288401254,0.0338557993730407
D258,0.0123747790218032,0.0819092516205068,0.216853270477313,0.00589275191514437,0,0,0.0371243370654095,0.00707130229817325,0.00176782557454331,0.0111962286387743,0.129640542133176,0.454920447849146,0.0182675309369476,0.0229817324690631
D259,0.0725995316159251,0.0597189695550351,0.263466042154567,0.0690866510538642,0.00234192037470726,0.00468384074941452,0.0573770491803279,0.0304449648711944,0.00702576112412178,0.0140515222482436,0.262295081967213,0.115925058548009,0.0245901639344262,0.0163934426229508
D260,0.043343653250774,0.021671826625387,0.337461300309598,0.173374613003096,0.00309597523219814,0.0154798761609907,0.0123839009287926,0.00309597523219814,0.00309597523219814,0.00309597523219814,0.139318885448916,0.195046439628483,0.00619195046439629,0.043343653250774
D261,0.0894220283533261,0.0681570338058888,0.175572519083969,0.0877862595419847,0.00490730643402399,0.0845147219193021,0.0376226826608506,0.0212649945474373,0.00436205016357688,0.0539803707742639,0.152671755725191,0.167393675027263,0.0130861504907306,0.0392584514721919
D262,0.0726190476190476,0.00476190476190476,0.161904761904762,0.0226190476190476,0,0.00238095238095238,0.00357142857142857,0.423809523809524,0,0.019047619047619,0.0773809523809524,0.135714285714286,0.0642857142857143,0.0119047619047619
D263,0.11287988422576,0.0944283646888567,0.0918958031837916,0.0709117221418234,0.00904486251808972,0.0499276410998553,0.00361794500723589,0.0198986975397974,0.0032561505065123,0.00615050651230101,0.266280752532562,0.227206946454414,0.0224312590448625,0.0220694645441389
D264,0.0125,0.0291666666666667,0.560416666666667,0.0104166666666667,0,0.00208333333333333,0,0.0375,0.0104166666666667,0.00416666666666667,0.1375,0.158333333333333,0.03125,0.00625
D265,0.0511300481659874,0.180807706557984,0.102630603927381,0.0522415709522045,0,0.00185253797702853,0.00333456835865135,0.0463134494257132,0.00444609114486847,0.00518710633567988,0.143015931826602,0.366802519451649,0.00815116709892553,0.0340866987773249
D266,0.0625,0.0112704918032787,0.400614754098361,0.0256147540983607,0.00204918032786885,0.00204918032786885,0.0952868852459016,0.055327868852459,0.00204918032786885,0.0358606557377049,0.0891393442622951,0.179303278688525,0.0184426229508197,0.0204918032786885
D267,0.123471882640587,0.0244498777506112,0.119804400977995,0.0378973105134474,0,0.0183374083129584,0.0134474327628362,0.0207823960880196,0.00855745721271394,0.0354523227383863,0.270171149144254,0.221271393643032,0.0660146699266504,0.0403422982885086
D268,0.0190421234852856,0.190998268897865,0.140796306982112,0.0126947489901904,0.000577034045008655,0.000577034045008655,0.0173110213502597,0.00807847663012118,0.00230813618003462,0.00403923831506059,0.202538949798038,0.357761107905366,0.00807847663012118,0.035199076745528
D269,0.0445161290322581,0.052258064516129,0.194193548387097,0.027741935483871,0.00967741935483871,0.00774193548387097,0.0219354838709677,0.032258064516129,0.0116129032258065,0.0393548387096774,0.153548387096774,0.299354838709677,0.0296774193548387,0.0761290322580645
D270,0.0347826086956522,0.0415458937198068,0.3256038647343,0.00579710144927536,0,0,0.0144927536231884,0.0183574879227053,0.0183574879227053,0.0521739130434783,0.129468599033816,0.302415458937198,0.029951690821256,0.0270531400966184
D271,0.015180265654649,0.277988614800759,0.0414294750158128,0.015180265654649,0.000632511068943707,0.000316255534471853,0.015180265654649,0.00822264389626818,0.000632511068943707,0.00347881087919039,0.201454775458571,0.33965844402277,0.0145477545857052,0.0660974067046173
D272,0.0981558596073766,0.0582986317668055,0.161213563355146,0.0517549077929804,0.0118976799524093,0.0249851279000595,0,0.0101130279595479,0.0172516359309935,0.0339083878643665,0.14039262343843,0.303985722784057,0.0214158239143367,0.066627007733492
D273,0.0400355871886121,0.140569395017794,0.187722419928826,0.00533807829181495,0.00177935943060498,0,0.0355871886120996,0.0106761565836299,0.0400355871886121,0.0329181494661922,0.145017793594306,0.316725978647687,0.0177935943060498,0.0258007117437722
D274,0.109043927648579,0.0186046511627907,0.143152454780362,0.1328165374677,0,0.0397932816537468,0,0.00981912144702842,0,0.0160206718346253,0.0857881136950904,0.348320413436693,0.0842377260981912,0.0124031007751938
D275,0.0520984081041968,0.0484804630969609,0.424746743849494,0.00506512301013025,0.000723589001447178,0,0.0188133140376266,0.0520984081041968,0.00723589001447178,0.0166425470332851,0.0441389290882779,0.234442836468886,0.0542691751085383,0.0412445730824891
D276,0.0625698324022346,0.00335195530726257,0.535195530726257,0.0189944134078212,0.00111731843575419,0.00111731843575419,0.0335195530726257,0.017877094972067,0.00223463687150838,0.00558659217877095,0.122905027932961,0.140782122905028,0.00223463687150838,0.0525139664804469
D277,0.0520748576078112,0.0309194467046379,0.259560618388934,0.0829943043124491,0.0431244914564687,0.00081366965012205,0.0797396257119609,0.0772986167615948,0.015459723352319,0.0032546786004882,0.129373474369406,0.171684296175753,0.0276647681041497,0.0260374288039056
D278,0.0369186046511628,0.0241279069767442,0.189244186046512,0.104941860465116,0.015406976744186,0.0136627906976744,0.0101744186046512,0.0145348837209302,0.0116279069767442,0.00348837209302326,0.29796511627907,0.218023255813953,0.0258720930232558,0.0340116279069767
D279,0.0592830882352941,0.242647058823529,0.0776654411764706,0.0248161764705882,0.00689338235294118,0.00321691176470588,0.000459558823529412,0.0335477941176471,0.00183823529411765,0.00551470588235294,0.0772058823529412,0.413602941176471,0.0215992647058824,0.0317095588235294
D280,0.0359612724757953,0.0677731673582296,0.275933609958506,0.0311203319502075,0,0.0145228215767635,0.004149377593361,0.0152143845089903,0.0020746887966805,0.00899031811894882,0.342323651452282,0.143845089903181,0.0276625172890733,0.0304287690179806
D281,0.0725308641975309,0.0216049382716049,0.427469135802469,0.00154320987654321,0,0.00154320987654321,0.0570987654320988,0.0169753086419753,0.00617283950617284,0.00925925925925926,0.0709876543209877,0.263888888888889,0.0154320987654321,0.0354938271604938
D282,0.0106157112526539,0.0138004246284501,0.199575371549894,0.0254777070063694,0,0.0148619957537155,0.00636942675159236,0.455414012738854,0,0.0445859872611465,0.0467091295116773,0.151804670912951,0.0276008492569002,0.00318471337579618
D283,0.0196315312594382,0.262760495318635,0.150407731803081,0.0314104500151012,0.000906070673512534,0.000604047115675023,0.00120809423135005,0.00996677740863787,0.00211416490486258,0.00120809423135005,0.066143159166415,0.383267894895802,0.000906070673512534,0.0694654183026276
D284,0.0101744186046512,0.159883720930233,0.229651162790698,0.0218023255813953,0.00145348837209302,0.00290697674418605,0.0377906976744186,0.0377906976744186,0.0436046511627907,0.0668604651162791,0.156976744186047,0.184593023255814,0.0218023255813953,0.0247093023255814
D285,0.0601295097132285,0.129509713228492,0.159111933395005,0.106382978723404,0,0.0203515263644773,0.0462534690101758,0.0240518038852914,0.000925069380203515,0.0444033302497687,0.148011100832562,0.192414431082331,0.0138760407030527,0.0545790934320074
D286,0.0186608122941822,0.00768386388583974,0.572996706915478,0.118551042810099,0,0,0.021953896816685,0.0702524698133919,0.0142700329308452,0,0.0570801317233809,0.0889132821075741,0.0252469813391877,0.00439077936333699
D287,0.0882541720154044,0.196726572528883,0.0821566110397946,0.0882541720154044,0.00385109114249037,0.00738125802310655,0,0.055198973042362,0.00160462130937099,0.00802310654685494,0.199614890885751,0.217586649550706,0.0147625160462131,0.0365853658536585
D288,0.0100591715976331,0.00177514792899408,0.402366863905325,0.111834319526627,0.000591715976331361,0.0254437869822485,0.00946745562130178,0.0869822485207101,0,0.0633136094674556,0.1,0.0952662721893491,0.021301775147929,0.0715976331360947
D289,0.052434456928839,0.0131086142322097,0.352996254681648,0.0102996254681648,0,0.00280898876404494,0.00842696629213483,0.0458801498127341,0.00561797752808989,0.050561797752809,0.121722846441948,0.243445692883895,0.0823970037453183,0.0102996254681648
D290,0.0791889824024484,0.0275439938791125,0.282708492731446,0.0428462127008416,0.00573833205814843,0.00459066564651875,0.00497322111706197,0.406273909716909,0.00688599846977812,0.0210405508798776,0.0482019892884468,0.0424636572302984,0.00726855394032135,0.0202754399387911
D291,0.21401028277635,0.0295629820051414,0.181233933161954,0.06426735218509,0,0.0205655526992288,0.0096401028277635,0.0231362467866324,0.0019280205655527,0.0488431876606684,0.0996143958868895,0.265424164524422,0.0372750642673522,0.0044987146529563
D292,0.0170068027210884,0.00680272108843537,0.488095238095238,0.00170068027210884,0,0,0.0816326530612245,0.0255102040816327,0.00340136054421769,0.0374149659863946,0.193877551020408,0.115646258503401,0.00510204081632653,0.0238095238095238
D293,0.0498338870431894,0.0409745293466224,0.280730897009967,0.0365448504983389,0.000553709856035437,0.00775193798449612,0.00553709856035437,0.0321151716500554,0.00276854928017719,0.0215946843853821,0.0537098560354374,0.293466223698782,0.159468438538206,0.0149501661129568
D294,0.0183767228177642,0.145482388973966,0.349157733537519,0.00459418070444104,0,0.00612557427258806,0.00306278713629403,0.0275650842266462,0.0245022970903522,0.0612557427258806,0.120980091883614,0.180704441041348,0.0352220520673813,0.0229709035222052
D295,0.0152505446623094,0.0315904139433551,0.376906318082789,0.0065359477124183,0,0,0.05119825708061,0.00435729847494553,0.00435729847494553,0.0065359477124183,0.135076252723312,0.308278867102396,0.0381263616557734,0.0217864923747277
D296,0.0601750547045952,0.00765864332603939,0.117067833698031,0.0284463894967177,0,0.00328227571115974,0.221006564551422,0.0481400437636762,0.00765864332603939,0.0350109409190372,0.12363238512035,0.314004376367615,0.0142231947483589,0.0196936542669584
D297,0.00271462504241602,0.201900237529691,0.516118086189345,0.00101798439090601,0,0.00101798439090601,0.00441126569392603,0.00712589073634204,0.00305395317271802,0.0156090939938921,0.0492025788937903,0.149304377332881,0.0434340006786563,0.00508992195453003
D298,0.00255754475703325,0.0153452685421995,0.285166240409207,0.0588235294117647,0,0.0191815856777494,0.0294117647058824,0.00767263427109974,0.0153452685421995,0.170076726342711,0.104859335038363,0.18925831202046,0.0933503836317136,0.00895140664961637
D299,0.0224929709465792,0.0440487347703843,0.160731021555764,0.0313964386129335,0.00796626054358013,0.000468603561387067,0.0098406747891284,0.0201499531396439,0.0014058106841612,0.00796626054358013,0.376288659793814,0.209934395501406,0.0454545454545455,0.0618556701030928
D300,0.0130232558139535,0.0251162790697674,0.396279069767442,0.0232558139534884,0,0.00186046511627907,0.053953488372093,0.04,0.00558139534883721,0.0409302325581395,0.246511627906977,0.122790697674419,0.0241860465116279,0.00651162790697674
D301,0.0407542579075426,0.0669099756690998,0.213503649635036,0.0249391727493917,0,0.00851581508515815,0.0298053527980535,0.055352798053528,0.000608272506082725,0.0979318734793187,0.201946472019465,0.190997566909976,0.0669099756690998,0.00182481751824818
D302,0.000856164383561644,0.00941780821917808,0.475171232876712,0.0154109589041096,0,0.00856164383561644,0.0616438356164384,0.0188356164383562,0.00171232876712329,0.0839041095890411,0.0633561643835616,0.0188356164383562,0.242294520547945,0
D303,0.0820140150532053,0.0181676615624189,0.159356345704646,0.087464313521931,0.00856475473656891,0.0116792110044121,0.0202439657409811,0.107708279262912,0,0.0254347261873865,0.19231767453932,0.174409550999221,0.0116792110044121,0.100960290682585
D304,0.00562587904360056,0.125175808720113,0.19690576652602,0.220815752461322,0,0,0.0520393811533052,0.0182841068917018,0.0168776371308017,0.0168776371308017,0.0281293952180028,0.292545710267229,0.0182841068917018,0.00843881856540084
D305,0.0611111111111111,0,0.655555555555556,0.00555555555555556,0,0.00277777777777778,0,0.0583333333333333,0,0.105555555555556,0.0305555555555556,0.0583333333333333,0.0222222222222222,0
D306,0.0128388017118402,0.00784593437945792,0.663338088445078,0.0399429386590585,0,0.0021398002853067,0.0114122681883024,0.134094151212553,0.00285306704707561,0.0106990014265335,0.0406562054208274,0.0356633380884451,0.036376604850214,0.0021398002853067
D307,0.0407862407862408,0.171007371007371,0.157248157248157,0.0506142506142506,0.00393120393120393,0.000491400491400491,0.0127764127764128,0.0132678132678133,0.000491400491400491,0.000982800982800983,0.140540540540541,0.346437346437346,0.0343980343980344,0.027027027027027
D308,0.0957236842105263,0.0707236842105263,0.105921052631579,0.0898026315789474,0.000657894736842105,0.0177631578947368,0.00263157894736842,0.108881578947368,0.00296052631578947,0.0542763157894737,0.0888157894736842,0.257236842105263,0.0773026315789474,0.0273026315789474
D309,0.25206791467131,0.0174140182847192,0.064431867653461,0.0531127557683936,0.0195907705703091,0.0239442751414889,0.00696560731388768,0.0204614714845451,0.00740095777100566,0.0174140182847192,0.0570309098824554,0.362211580322159,0.0343926861123204,0.0635611667392251
D310,0.0138801261829653,0.0264984227129338,0.34006309148265,0.0883280757097792,0.00252365930599369,0.0182965299684543,0.0296529968454259,0.0220820189274448,0.000630914826498423,0.0536277602523659,0.111041009463722,0.190536277602524,0.0126182965299685,0.0902208201892745
D311,0.00963302752293578,0.0018348623853211,0.268348623853211,0.00688073394495413,0,0.00229357798165138,0.00963302752293578,0.0110091743119266,0.0252293577981651,0.0444954128440367,0.127981651376147,0.374770642201835,0.115596330275229,0.00229357798165138
D312,0.152866242038217,0.0544939844302902,0.397735314932767,0.0127388535031847,0,0.00212314225053079,0.0219391365888181,0.0792639773531493,0.000707714083510262,0.0530785562632696,0.0559094125973107,0.112526539278132,0.0219391365888181,0.0346779900920028
D313,0.0385015608740895,0.0104058272632674,0.209157127991675,0.00936524453694069,0,0.00312174817898023,0.0239334027055151,0.0104058272632674,0.0228928199791883,0.00416233090530697,0.112382934443288,0.490114464099896,0.0561914672216441,0.00936524453694069
D314,0.0741286205203731,0.19047619047619,0.0893470790378007,0.0579283259695631,0.000981836033382425,0.00540009818360334,0.0186548846342661,0.0112911143838979,0.000490918016691213,0.00834560628375061,0.172312223858616,0.30780559646539,0.00638193421698576,0.0564555719194894
D315,0.006635700066357,0,0.710019907100199,0.0086264100862641,0,0,0.0139349701393497,0.111479761114798,0.006635700066357,0.0013271400132714,0.0192435301924353,0.059721300597213,0.039814200398142,0.0225613802256138
D316,0.0309911015648972,0.339061061675361,0.150046026388463,0.00490948143602332,0.000306842589751458,0,0.0211721386928506,0.01472844430807,0.00552316661552624,0.0122737035900583,0.137158637618902,0.167842896594047,0.112304387849033,0.00368211107701749
D317,0.0352622061482821,0.066003616636528,0.302893309222423,0.0479204339963834,0,0.00452079566003617,0.0027124773960217,0.254068716094033,0.015370705244123,0.011754068716094,0.155515370705244,0.0669077757685353,0.0343580470162749,0.0027124773960217
D318,0.045643153526971,0.004149377593361,0.468879668049793,0.004149377593361,0,0,0.016597510373444,0.016597510373444,0.00829875518672199,0.153526970954357,0.128630705394191,0.141078838174274,0.00829875518672199,0.004149377593361
D319,0.171079429735234,0.0122199592668024,0.30142566191446,0.0183299389002037,0.00203665987780041,0.0183299389002037,0.0122199592668024,0.0122199592668024,0.0366598778004073,0.0183299389002037,0.118126272912424,0.238289205702648,0.0122199592668024,0.0285132382892057
D320,0.0108765195137556,0.276391554702495,0.161228406909789,0.00895713371721049,0,0,0.00959692898272553,0.0166346769033909,0.000639795265515035,0.00383877159309021,0.221369161868202,0.236084452975048,0.0204734484964811,0.0339091490722969
D321,0.13278319579895,0.00225056264066016,0.162040510127532,0.068642160540135,0.000375093773443361,0.0427606901725431,0.00337584396099025,0.0285071267816954,0.000750187546886722,0.0667666916729182,0.230307576894224,0.116654163540885,0.13503375843961,0.00975243810952738
D322,0.0873074101247249,0.00953778429933969,0.292002934702861,0.0953778429933969,0,0.00220102714600147,0.0396184886280264,0.00586940572267058,0.0183418928833456,0.0132061628760088,0.157740278796772,0.225238444607483,0.0198092443140132,0.0337490829053558
D323,0.00815217391304348,0.0380434782608696,0.375,0.0516304347826087,0,0.046195652173913,0,0.0597826086956522,0.00815217391304348,0.0978260869565217,0.192934782608696,0.0923913043478261,0.0190217391304348,0.0108695652173913
D324,0.0985130111524164,0.0288104089219331,0.33364312267658,0.0185873605947955,0,0.00278810408921933,0.0325278810408922,0.0315985130111524,0.00650557620817844,0.0343866171003717,0.128252788104089,0.234200743494424,0.0446096654275093,0.00557620817843866
D325,0.151612903225806,0.00564516129032258,0.451612903225806,0.0532258064516129,0,0.0169354838709677,0.00241935483870968,0.0193548387096774,0.0112903225806452,0.00806451612903226,0.0879032258064516,0.141935483870968,0.0201612903225806,0.0298387096774194
D326,0.0896946564885496,0.0200381679389313,0.347328244274809,0.0238549618320611,0.0305343511450382,0.00763358778625954,0.0114503816793893,0.0324427480916031,0.0267175572519084,0.025763358778626,0.161259541984733,0.179389312977099,0.0152671755725191,0.0286259541984733
D327,0.0388423457730388,0.123952779893374,0.162414318354912,0.0432216298552932,0.000761614623000762,0.015041888804265,0.000380807311500381,0.027037319116527,0.00133282559025133,0.0121858339680122,0.243716679360244,0.286747905559787,0.0165651180502666,0.0277989337395278
D328,0.0463510848126233,0.0212031558185404,0.27120315581854,0.0483234714003945,0,0,0.0029585798816568,0.0927021696252465,0.0014792899408284,0.002465483234714,0.0626232741617357,0.334812623274162,0.0645956607495069,0.0512820512820513
D329,0.0337677725118483,0.419135071090047,0.141883886255924,0.0177725118483412,0.000592417061611374,0.000296208530805687,0.00740521327014218,0.0139218009478673,0.00355450236966825,0.00296208530805687,0.0675355450236967,0.257997630331754,0.0186611374407583,0.0145142180094787
D330,0.032015681149951,0.400196014374387,0.074812152891212,0.0189480561907873,0.00718719372754002,0.00424697811172819,0.0114341718392682,0.00947402809539366,0.00457366873570729,0.00490035935968638,0.134596537079386,0.263312642927148,0.0218882718065991,0.0124142437112055
D331,0.0707395498392283,0.0578778135048231,0.418006430868167,0.0578778135048231,0,0.00643086816720257,0.00321543408360129,0.0128617363344051,0.00964630225080386,0.0160771704180064,0.15112540192926,0.147909967845659,0.0385852090032154,0.00964630225080386
D332,0.0713743356112377,0.0539104024297646,0.207289293849658,0.00607441154138193,0.00227790432801822,0.000759301442672741,0.00835231586940015,0.0949126803340926,0.00227790432801822,0.0265755504935459,0.0736522399392559,0.33788914198937,0.0842824601366743,0.0303720577069096
D333,0.109358569926393,0,0.337539432176656,0.240273396424816,0,0.0478443743427971,0.0010515247108307,0.0136698212407992,0.00315457413249211,0.0162986330178759,0.173501577287066,0.0488958990536278,0.00683491062039958,0.00157728706624606
D334,0.0242774566473988,0.0115606936416185,0.369942196531792,0.154913294797688,0.00346820809248555,0,0.046242774566474,0.0404624277456647,0.0023121387283237,0.0092485549132948,0.197687861271676,0.10635838150289,0.0219653179190751,0.0115606936416185
D335,0.0113636363636364,0.0323426573426573,0.296328671328671,0.0638111888111888,0.00262237762237762,0.00262237762237762,0.0131118881118881,0.421328671328671,0.00174825174825175,0.00174825174825175,0.0393356643356643,0.0655594405594406,0.0437062937062937,0.00437062937062937
D336,0.0152831884926581,0.0224752771950854,0.285585855558885,0.25262211567276,0.000299670362601139,0.00779142942762961,0.00179802217560683,0.0314653880731196,0.000299670362601139,0.00449505543901708,0.135750674258316,0.150434522025772,0.00869044051543302,0.0830086904405154
D337,0.0354767184035477,0,0.34589800443459,0.0354767184035477,0.00221729490022173,0,0.0110864745011086,0.0620842572062084,0.00443458980044346,0.0133037694013304,0.312638580931264,0.148558758314856,0.0288248337028825,0
D338,0.154676258992806,0.00719424460431655,0.435251798561151,0.00359712230215827,0,0,0.0179856115107914,0.0899280575539568,0,0.118705035971223,0.0611510791366906,0.0611510791366906,0.0431654676258993,0.00719424460431655
D339,0.0655823714585519,0,0.623294858342078,0.111752360965373,0.0167890870933893,0.00367261280167891,0.0157397691500525,0.0430220356768101,0.00157397691500525,0.0104931794333683,0.0566631689401889,0.0325288562434418,0.0157397691500525,0.00314795383001049
D340,0.00793650793650794,0.0462962962962963,0.424603174603175,0.0105820105820106,0,0.00132275132275132,0,0.177248677248677,0.00396825396825397,0.00793650793650794,0.0436507936507936,0.201058201058201,0.0753968253968254,0
D341,0.00988142292490119,0.464920948616601,0.16600790513834,0.00642292490118577,0.00148221343873518,0.000494071146245059,0.0113636363636364,0.00839920948616601,0.000988142292490119,0.00345849802371542,0.0612648221343874,0.239624505928854,0.0128458498023715,0.0128458498023715
D342,0.0195712954333644,0.146784715750233,0.0726933830382106,0.0768872320596459,0.00139794967381174,0.0195712954333644,0.0181733457595527,0.00885368126747437,0.00419384902143523,0.0195712954333644,0.25955265610438,0.30242311276794,0.0256290773532153,0.0246971109040075
D343,0.0663198959687906,0.0286085825747724,0.263979193758127,0.0182054616384915,0.00780234070221066,0.00390117035110533,0.00520156046814044,0.0429128738621586,0.035110533159948,0.0689206762028609,0.137841352405722,0.271781534460338,0.0260078023407022,0.023407022106632
