"","Alt MAC","B cell","Cancer","Cl MAC","Cl Mo","DCs cell","Endothelial cell","Int Mo","Mast cell","Neutrophils","NK cell","Non-Cl Mo","Tc","Th","T other","Treg"
"D224",274.464245792214,9.98051802880777,562.901216824758,829.381048193925,214.581137619367,3.99220721152311,877.287534732203,34.9318131008272,2.99415540864233,17.964932451854,5.98831081728466,138.729200600428,719.59534987704,356.304493628437,110.783750119766,156.694133052282
"D225",23.9283107809004,160.519084821874,1574.28344679341,644.070365185903,44.8655827141883,0,985.048793813734,11.9641553904502,13.9581812888586,20.9372719332879,1.99402589840837,150.548955329832,648.05841698272,844.469967975944,59.8207769522511,55.8327251554343
"D226",72.4346076458752,47.2837022132797,1935.61368209256,365.191146881288,13.0784708249497,1.00603621730382,63.3802816901408,0,37.2233400402414,28.169014084507,11.0663983903421,13.0784708249497,254.527162977867,653.923541247485,40.2414486921529,48.2897384305835
"D227",10.967142441246,4.98506474602092,511.467642941747,425.724529310187,84.7461006823557,0,289.133755269213,24.9253237301046,48.853634511005,10.967142441246,3.98805179681674,108.674411463256,165.504149567895,166.501162517099,45.8625956633925,47.8566215618008
"D228",23.9532432691386,4.99025901440388,2265.57759253936,511.002523074958,45.9103829325157,0,143.719459614832,5.98831081728466,23.9532432691386,31.9376576921849,4.99025901440388,6.98636262016544,98.8071284851969,189.629842547348,24.9512950720194,14.9707770432117
"D229",172.274498621804,434.646579856161,2060.36340018376,699.988911066755,74.25624940595,6.93058327788867,446.527579761113,28.7124164369673,3.96033330165067,155.443082089789,2.970249976238,109.899249120806,571.278078763109,1256.41573994867,122.770332351171,165.343915343915
"D230",202.795919213211,19.2434083924945,263.486668758771,182.072248636679,118.420974723043,0,202.795919213211,23.6841949446086,16.2828840244184,29.6052436807607,2.96052436807607,10.3618352882663,285.690601519341,229.440638525896,17.7631462084564,74.0131092019018
"D231",16.9668806489732,7.98441442304621,2125.85034013605,292.429178244068,51.8986937498004,4.99025901440388,379.259685094695,0.998051802880777,54.8928491584427,54.8928491584427,7.98441442304621,11.9766216345693,89.8246622592699,176.655169109897,19.9610360576155,30.9396058893041
"D232",71.2854348015493,241.578417938584,2487.06961418739,220.786832788132,74.2556612516138,0.990075483354851,446.524042993038,3.9603019334194,43.5633212676134,134.65026573626,4.95037741677425,4.95037741677425,192.074643770841,195.044870220906,11.8809058002582,47.5236232010328
"D233",57.3440643863179,6.03621730382294,1531.18712273642,371.227364185111,12.0724346076459,0,146.881287726358,0,3.01810865191147,21.1267605633803,0,7.04225352112676,213.27967806841,97.5855130784708,6.03621730382294,23.1388329979879
"D234",68.7938934950887,0,2483.55925646762,598.207769522511,13.9581812888586,0.997012949204184,104.686359666439,5.98207769522511,0.997012949204184,110.668437361664,3.98805179681674,135.593761091769,368.894791205548,478.566215618008,211.366745231287,13.9581812888586
"D235",115.77400913417,40.9201239181118,2556.01066717767,124.756475360097,6.98636262016544,2.99415540864233,85.8324550477468,1.99610360576155,0,58.8850563699658,0,10.9785698316885,101.801283893839,326.362939542014,17.964932451854,16.9668806489732
"D236",301.975414250863,675.236827931439,332.667997338656,383.162246934702,156.433165415201,4.95041662706333,369.301080378925,12.8710832303647,11.880999904952,262.372081234357,2.970249976238,43.5636663181573,291.084497671324,632.663244938694,53.464499572284,122.770332351171
"D237",53.9483175118237,2.99712875065687,3042.08568191672,384.631523000965,27.9732016727975,0,133.871750862674,4.99521458442812,3.99617166754249,372.643007998338,1.99808583377125,25.9751158390262,139.866008363987,42.9588454260818,43.9578883429674,30.9703304234543
"D238",63.3653328264107,2.970249976238,918.797325982955,132.671165605297,81.1868326838387,5.940499952476,227.719164844913,3.96033330165067,66.3355828026487,19.8016665082533,3.96033330165067,20.791749833666,105.938915819155,103.95874916833,23.761999809904,14.85124988119
"D239",47.523999619808,2.970249976238,3002.92272597662,188.115831828407,1.98016665082533,0,50.494249596046,0,0.990083325412667,2.970249976238,71.285999429712,7.92066660330133,79.2066660330133,28.7124164369673,21.7818331590787,11.880999904952
"D240",18.1086519114688,0,785.714285714286,171.02615694165,38.2293762575453,0,90.5432595573441,4.02414486921529,5.03018108651911,20.1207243460765,1.00603621730382,3.01810865191147,12.0724346076459,17.102615694165,10.0603621730382,1.00603621730382
"D241",143.86218003153,1096.94912274041,1444.61605781661,213.795184213523,157.848780867929,4.99521458442812,779.253475170786,10.9894720857419,14.9856437532844,114.889935441847,3.99617166754249,10.9894720857419,296.71574631503,925.113741036087,57.9444891793662,74.9282187664218
"D242",310.552763819096,25.1256281407035,1476.38190954774,491.457286432161,95.4773869346734,2.01005025125628,211.05527638191,5.0251256281407,11.0552763819095,412.060301507538,7.03517587939699,15.0753768844221,81.4070351758794,236.180904522613,28.1407035175879,39.1959798994975
"D243",5.98823312191544,0,2549.98927108232,479.058649753235,106.790157340825,0,70.8607586093327,0,4.99019426826286,3.99215541461029,3.99215541461029,2.99411656095772,68.8646809020275,124.754856706572,24.9509713413143,0
"D244",400.202796030308,57.8846936901692,2268.48118547853,409.184903671886,188.624260473138,0,172.656069110332,11.976143522104,0,233.534798681027,4.99005980087665,3.99204784070132,126.747518942267,318.365815295931,89.8210764157798,5.98807176105198
"D245",269.461077844311,61.87624750499,1910.17964071856,389.221556886228,91.8163672654691,4.99001996007984,157.684630738523,56.8862275449102,3.99201596806387,63.872255489022,68.8622754491018,242.51497005988,117.764471057884,922.155688622754,312.375249500998,81.8363273453094
"D246",71.8568611326238,0,1572.86684923632,566.870793379588,40.9184903671886,0.998011960175331,64.8707774113965,3.99204784070132,10.9781315619286,224.552691039449,8.98210764157798,77.8449328936758,21.9562631238573,68.8628252520978,16.9662033229806,1.99602392035066
"D247",74.3299894748735,3.96426610532659,2637.22802656851,390.480211374669,49.5533263165823,0.991066526331646,423.185406743613,6.93746568432153,25.7677296846228,19.8213305266329,3.96426610532659,3.96426610532659,30.723062316281,121.901182738793,2.97319957899494,18.8302640003013
"D248",7.98409568140265,91.8171003361304,1752.50900206788,145.709746185598,210.580523596995,3.99204784070132,286.42943257032,16.9662033229806,37.9244544866626,161.677937548404,8.98210764157798,11.976143522104,99.8011960175331,335.332018618911,36.9264425264872,1.99602392035066
"D249",19.9602392035066,5.98807176105198,429.145142875392,715.574575445712,149.7017940263,1.99602392035066,219.562631238573,6.98608372122732,19.9602392035066,51.8966219291172,0,74.8508970131498,140.719686384722,268.465217287164,41.9165023273639,83.8330046547278
"D250",84.4221105527638,1.00502512562814,762.814070351759,437.185929648241,56.2814070351759,0,154.773869346734,22.1105527638191,21.105527638191,58.2914572864322,47.2361809045226,75.3768844221105,69.3467336683417,104.522613065327,53.2663316582915,7.03517587939699
"D251",11.9764662438309,50.8999815362812,2089.89335954849,611.797817289027,76.8489917312481,2.99411656095772,260.488140803321,24.9509713413143,3.99215541461029,19.9607770730515,0.998038853652573,76.8489917312481,248.511674559491,659.703682264351,95.811729950647,29.9411656095772
"D252",21.105527638191,25.1256281407035,1717.58793969849,353.768844221106,26.1306532663317,5.0251256281407,176.884422110553,8.04020100502512,15.0753768844221,9.04522613065327,0,28.1407035175879,285.427135678392,236.180904522613,92.462311557789,15.0753768844221
"D253",24.9502990043833,97.8051720971824,724.55668308729,283.435396689794,7.98409568140265,0,170.660045189982,1.99602392035066,34.9304186061366,91.8171003361304,0,7.98409568140265,50.8986099689419,423.15707111434,45.9085501680652,2.99403588052599
"D254",92.1691869488431,91.1781204225115,2408.2916589859,341.917951584418,72.3478564222102,0,211.097170108641,36.6694614742709,30.723062316281,25.7677296846228,0.991066526331646,127.847581896782,351.828616847735,717.532165064112,179.383041266028,9.91066526331647
"D255",61.8767415308705,362.278341543645,2104.80722400977,209.582511636819,10.9781315619286,0,104.79125581841,0,47.9045740884159,20.9582511636819,3.99204784070132,24.9502990043833,131.737578743144,862.282333591486,29.9403588052599,30.9383707654353
"D256",73.3668341708543,76.3819095477387,1531.65829145729,684.422110552764,49.2462311557789,0,88.4422110552764,6.03015075376884,1.00502512562814,358.793969849246,0,106.532663316583,261.306532663317,1106.53266331658,290.452261306533,71.356783919598
"D257",19.0954773869347,97.4874371859297,2520.60301507538,291.457286432161,156.78391959799,2.01005025125628,320.603015075377,10.0502512562814,4.02010050251256,39.1959798994975,6.03015075376884,18.0904522613065,309.547738693467,526.633165829146,68.3417085427136,54.2713567839196
"D258",20.9582511636819,138.723662464371,2928.16709115442,367.268401344522,9.98011960175331,0,185.630224592612,0,62.8747534910458,11.976143522104,2.99403588052599,18.9622272433313,219.562631238573,770.465233255355,30.9383707654353,38.9224664468379
"D259",61.8767415308705,50.8986099689419,1090.82707247164,224.552691039449,58.8827056503445,1.99602392035066,320.361839216281,3.99204784070132,48.9025860485912,25.9483109645586,5.98807176105198,11.976143522104,223.554679079274,98.8031840573577,20.9582511636819,13.9721674424546
"D260",31.2548835755587,15.6274417877793,837.184381488179,243.341593552564,125.019534302235,2.23249168396848,283.526443863997,11.1624584198424,8.92996673587391,2.23249168396848,2.23249168396848,2.23249168396848,100.462125778581,140.646976090014,4.46498336793695,31.2548835755587
"D261",163.510123669486,124.626618650523,1984.05576891633,321.038169643747,160.519084821874,8.97311654283766,457.628943684721,154.537007126649,68.7938934950887,38.8835050189632,7.97610359363347,98.7042819712142,279.163625777172,306.082975405685,23.9283107809004,71.7849323427013
