"","Alt MAC","B cell","Cancer","Cl MAC","Cl Mo","DCs cell","Endothelial cell","Int Mo","Mast cell","Neutrophils","NK cell","Non-Cl Mo","Tc","Th","T other","Treg"
"D190",0.00899700099966678,0.00533155614795068,0.512829056981006,0.172609130289903,0.00433188937020993,0,0.114295234921693,0,0.00466511162945685,0.0116627790736421,0.000999666777740753,0.00199933355548151,0.0456514495168277,0.0843052315894702,0.0226591136287904,0.00966344551816061
"D191",0.0319014529374605,0.00442198357548958,0.330701200252685,0.131711939355654,0.0277953253316488,0.00379027163613392,0.0293746051800379,0.0331648768161718,0.0132659507264687,0.0208464939987366,0.000315855969677827,0.0476942514213519,0.0521162349968414,0.235944409349337,0.0142135186355022,0.0227416298168035
"D192",0.00654911838790932,0.00251889168765743,0.68463476070529,0.0952141057934509,0,0,0.0841309823677582,0,0.00554156171284635,0.00957178841309824,0.00251889168765743,0.00403022670025189,0.0277078085642317,0.0488664987405542,0.0267002518891688,0.00201511335012594
"D193",0.0406441717791411,0.00869120654396728,0.447341513292434,0.240541922290389,0.0276073619631902,0.000766871165644172,0.0610940695296524,0.00357873210633947,0.000766871165644172,0.0457566462167689,0.000255623721881391,0.00511247443762781,0.0201942740286299,0.0777096114519427,0.00383435582822086,0.0161042944785276
"D194",0.0245272420894963,0.223553641640142,0.0926792735442801,0.0863134244523497,0.0466204830556076,0.00262123197903014,0.072645571990264,0.00430630967983524,0.00861261935967047,0.0702115708668789,0.00280846283467515,0.00337015540161019,0.149784684516008,0.164763152967609,0.0172252387193409,0.0299569369032016
"D195",0.0221606648199446,0.00207756232686981,0.741689750692521,0.0484764542936288,0.00692520775623269,0.000692520775623269,0.0564404432132964,0.000346260387811634,0.00519390581717452,0.0159279778393352,0.000692520775623269,0.0121191135734072,0.0325484764542936,0.0429362880886427,0.00484764542936288,0.00692520775623269
"D196",0.0179273084479371,0.136051080550098,0.554764243614931,0.0766208251473477,0.00442043222003929,0,0.0370825147347741,0.00245579567779961,0.000982318271119843,0.00319253438113949,0.000491159135559921,0.00221021611001965,0.0663064833005894,0.0844793713163065,0.00466601178781925,0.00834970530451866
"D197",0.00121285627653123,0.000606428138265616,0.76137052759248,0.196179502728927,0,0,0.0184960582171013,0.000303214069132808,0.000909642207398423,0.015767131594906,0.000303214069132808,0.000909642207398423,0.000606428138265616,0.00212249848392965,0.000909642207398423,0.000303214069132808
"D198",0.00520951302378256,0.0154020385050963,0.437599093997735,0.0883352208380521,0.00475651189127973,0.00113250283125708,0.055039637599094,0.000679501698754247,0.00566251415628539,0.0158550396375991,0.00158550396375991,0.0371460928652322,0.111438278595696,0.173499433748584,0.0244620611551529,0.0221970554926387
"D199",0.0184402612370342,0.072992700729927,0.554744525547445,0.0580099884748367,0.0092201306185171,0.00019208605455244,0.0793315405301575,0.00115251632731464,0.00307337687283903,0.0063388398002305,0.00115251632731464,0.00480215136381099,0.090472531694199,0.0802919708029197,0.00441797925470611,0.0153668843641952
"D200",0.0221981591770439,0.00297780184082296,0.430698429886302,0.332701678397401,0.00216567406605306,0,0.0741743367623173,0.000270709258256632,0.00108283703302653,0.00703844071467244,0.000541418516513265,0.0110990795885219,0.0422306442880346,0.0674066053059015,0.00433134813210612,0.00108283703302653
"D201",0.0206185567010309,0.00331369661266568,0.771354933726068,0.0585419734904271,0.00147275405007364,0,0.0725331369661267,0.000368188512518409,0,0.00184094256259205,0.00478645066273932,0.0040500736377025,0.0165684830633284,0.0353460972017673,0.00846833578792342,0.000736377025036819
"D202",0.0173275054636278,0.0658757414923509,0.499375585388698,0.0413674679987512,0.00905401186387761,0.000312207305650952,0.075398064314705,0.0121760849203871,0.003278176709335,0.00374648766781143,0.0039025913206369,0.0256009990633781,0.0354355291913831,0.176241024039963,0.00546362784889166,0.0254448954105526
"D203",0.018716577540107,0.0230614973262032,0.589237967914438,0.061831550802139,0.0210561497326203,0.000334224598930481,0.0919117647058824,0.00233957219251337,0.00167112299465241,0.0160427807486631,0.00701871657754011,0.00267379679144385,0.0802139037433155,0.0544786096256685,0.0160427807486631,0.0133689839572193
"D204",0.00542604501607717,0.00663183279742765,0.666398713826367,0.0860128617363344,0.00180868167202572,0,0.0564710610932476,0,0.0106511254019293,0.010048231511254,0.000602893890675241,0.000602893890675241,0.0620980707395498,0.0757636655948553,0.00602893890675241,0.0114549839228296
"D205",0.0258580159849553,0.00141043723554302,0.63563704748472,0.19605077574048,0.000470145745181006,0,0.0639398213446168,0.000470145745181006,0.00141043723554302,0.00658204043253409,0.00423131170662906,0.00141043723554302,0.0169252468265162,0.0305594734367654,0.00376116596144805,0.0112834978843441
"D206",0.0523272622145129,0.0202370627348945,0.29141370338248,0.0563746747614918,0.128938999710899,0,0.110725643249494,0.0329575021682567,0.00636021971668112,0.0219716681121711,0.00838392599017057,0.01561144839549,0.146574154379879,0.0792136455623012,0.00809482509395779,0.02081526452732
"D207",0.0363762743280816,0.0549119555143652,0.361909175162187,0.043790546802595,0.0414735866543095,0.0020852641334569,0.107506950880445,0.00949953660797034,0.00718257645968489,0.0180722891566265,0.00115848007414272,0.00532900834105653,0.102641334569045,0.183039851714551,0.0125115848007414,0.0125115848007414
"D208",0.00794223826714801,0.0288808664259928,0.392418772563177,0.173285198555957,0.0425992779783394,0.00036101083032491,0.0397111913357401,0.00144404332129964,0.0104693140794224,0.0552346570397112,0.00216606498194946,0.00252707581227437,0.063898916967509,0.126353790613718,0.0267148014440433,0.0259927797833935
"D209",0.0139111824505083,0.000802568218298555,0.535848047084002,0.152487961476726,0.0291599785981808,0,0.0856072766185126,0.00401284109149278,0.00508293204922418,0.0724986623863028,0,0.00749063670411985,0.00347779561262707,0.0599250936329588,0.0240770465489567,0.00561797752808989
"D210",0.0255578093306288,0.103651115618661,0.278904665314402,0.134279918864097,0.0125760649087221,0.00202839756592292,0.0438133874239351,0.000811359026369168,0.00324543610547667,0.00121703853955375,0.00283975659229209,0.00304259634888438,0.135091277890467,0.207505070993915,0.00689655172413793,0.0385395537525355
"D211",0.0137424097155641,0.0760626398210291,0.481623521891978,0.091403004154682,0.00383509108341323,0.00159795461808885,0.110898050495366,0.000319590923617769,0.0242889101949505,0.00607222754873762,0.000958772770853308,0.00639181847235539,0.0604026845637584,0.100031959092362,0.0143815915627996,0.00798977309044423
"D212",0.0508094645080946,0.0224159402241594,0.502117061021171,0.117808219178082,0.0306351183063512,0.00049813200498132,0.0428393524283935,0.00697384806973848,0,0.0276463262764633,0.00323785803237858,0.00199252801992528,0.0425902864259029,0.123536737235367,0.0102117061021171,0.0166874221668742
"D213",0.000807591358772461,0.000807591358772461,0.954371088229356,0.0151423379769836,0.000201897839693115,0,0.0137290530991318,0,0.000605693519079346,0.000403795679386231,0.000201897839693115,0.00121138703815869,0.00706642438925903,0.00423985463355542,0.000807591358772461,0.000403795679386231
"D214",0.106998900696226,0.00183217295712715,0.33602052033712,0.113961157933309,0.0461707585196042,0.000366434591425431,0.0205203371198241,0.00659582264565775,0.00916086478563576,0.0282154635397582,0.00293147673140344,0.00549651887138146,0.0919750824477831,0.201172590692561,0.0124587761084646,0.0161231220227189
"D215",0.00847657169766894,0.0103602542971509,0.593830939486697,0.0958323522486461,0.00376736519896397,0.000235460324935248,0.0659288909818696,0.000941841299740994,0.00965387332234519,0.00565104779844596,0.000235460324935248,0.00800565104779845,0.0741700023546032,0.0927713680244879,0.0216623498940429,0.00847657169766894
"D216",0.0017258382642998,0,0.849852071005917,0.032051282051282,0.00788954635108481,0,0.0744575936883629,0.00369822485207101,0.000986193293885602,0.00345167652859961,0.000493096646942801,0.0103550295857988,0.00567061143984221,0.00567061143984221,0.0029585798816568,0.000739644970414201
"D217",0.0284218399401645,0.0324108701072052,0.5006232859636,0.0987284966342558,0.0259286960857641,0.00024931438544004,0.101221640488656,0.00299177262528048,0.00074794315632012,0.0451259037646472,0.00349040139616056,0.00199451508352032,0.0797806033408128,0.0573423086512092,0.00822737471952132,0.012715033657442
"D218",0.000799573560767591,0.00159914712153518,0.514658848614073,0.145255863539446,0.00906183368869936,0.000266524520255864,0.101545842217484,0.00479744136460554,0.000799573560767591,0.00213219616204691,0.000266524520255864,0.0485074626865672,0.0847547974413646,0.0621002132196162,0.0199893390191898,0.00346481876332623
"D219",0.0456908344733242,0.0424076607387141,0.302325581395349,0.0807113543091655,0.053625170998632,0.000820793433652531,0.125034199726402,0.00547195622435021,0.00437756497948016,0.0344733242134063,0.00410396716826265,0.00930232558139535,0.0829001367989056,0.181395348837209,0.0150478796169631,0.012311901504788
"D220",0.0113830392714855,0,0.624928856004553,0.174160500853728,0.0184974388161639,0,0.0344336937962436,0.00597609561752988,0,0.0110984632896983,0.0022766078542971,0.0426863972680706,0.0281730221969266,0.0307342060330108,0.00967558338076266,0.00597609561752988
"D221",0.0345303867403315,0.251841620626151,0.212937384898711,0.0768876611418048,0.0430478821362799,0.00161141804788214,0.050414364640884,0.0103591160220994,0.00322283609576427,0.0133517495395948,0.0029926335174954,0.00966850828729282,0.124309392265193,0.130524861878453,0.0098987108655617,0.0244014732965009
"D222",0.0068661108386464,0.000980872976949485,0.11378126532614,0.138548307994115,0.0299166257969593,0,0.00760176557135851,0.00122609122118686,0.000490436488474743,0.665031878371751,0.000245218244237371,0.00122609122118686,0.0102991662579696,0.0156939676311918,0.00662089259440902,0.00147130946542423
"D223",0.0149611011370437,0.00937562337921404,0.77279074406543,0.0506682625174546,0.00458807101536006,0,0.0390983443048075,0.000598444045481747,0.000199481348493916,0.00458807101536006,0.00299222022740874,0.000398962696987832,0.0361061240773988,0.0504687811689607,0.0049870337123479,0.00817873528825055
"D224",0.0635838150289017,0.0023121387283237,0.130404624277457,0.192138728323699,0.0497109826589595,0.00092485549132948,0.203236994219653,0.00809248554913295,0.00069364161849711,0.00416184971098266,0.00138728323699422,0.0321387283236994,0.166705202312139,0.0825433526011561,0.0256647398843931,0.0363005780346821
"D225",0.0045662100456621,0.0306316590563166,0.300418569254186,0.122907153729072,0.00856164383561644,0,0.187975646879756,0.00228310502283105,0.00266362252663623,0.00399543378995434,0.000380517503805175,0.0287290715372907,0.123668188736682,0.161149162861492,0.0114155251141553,0.0106544901065449
"D226",0.0202076901487511,0.0131911310693236,0.539994386752736,0.101880437833287,0.00364861072130227,0.000280662363177098,0.0176817288801572,0,0.0103845074375526,0.00785854616895874,0.00308728599494808,0.00364861072130227,0.0710075778838058,0.182430536065114,0.0112264945270839,0.0134717934325007
"D227",0.00562372188139059,0.00255623721881391,0.262269938650307,0.218302658486708,0.0434560327198364,0,0.148261758691207,0.0127811860940695,0.0250511247443763,0.00562372188139059,0.00204498977505112,0.0557259713701432,0.0848670756646217,0.0853783231083845,0.0235173824130879,0.0245398773006135
"D228",0.00705052878965922,0.00146886016451234,0.666862514688602,0.150411280846063,0.0135135135135135,0,0.0423031727379553,0.00176263219741481,0.00705052878965922,0.00940070505287897,0.00146886016451234,0.00205640423031727,0.0290834312573443,0.0558166862514689,0.00734430082256169,0.00440658049353702
"D229",0.0272941176470588,0.0688627450980392,0.32643137254902,0.110901960784314,0.0117647058823529,0.00109803921568627,0.0707450980392157,0.00454901960784314,0.000627450980392157,0.0246274509803922,0.000470588235294118,0.0174117647058824,0.0905098039215686,0.199058823529412,0.0194509803921569,0.0261960784313725
"D230",0.120811287477954,0.0114638447971781,0.156966490299824,0.108465608465608,0.0705467372134039,0,0.120811287477954,0.0141093474426808,0.00970017636684303,0.017636684303351,0.0017636684303351,0.00617283950617284,0.170194003527337,0.13668430335097,0.0105820105820106,0.0440917107583774
"D231",0.00509898020395921,0.0023995200959808,0.638872225554889,0.0878824235152969,0.0155968806238752,0.001499700059988,0.113977204559088,0.0002999400119976,0.016496700659868,0.016496700659868,0.0023995200959808,0.00359928014397121,0.026994601079784,0.0530893821235753,0.00599880023995201,0.00929814037192562
"D232",0.0170494908832583,0.0577788302154866,0.594837793038125,0.0528060620412029,0.0177598863367274,0.000236798484489699,0.106796116504854,0.000947193937958797,0.0104191333175468,0.0322045938905991,0.0011839924224485,0.0011839924224485,0.0459389059910017,0.0466493014444708,0.00284158181387639,0.0113663272555056
"D233",0.0229746070133011,0.00241837968561064,0.613462313583233,0.148730350665054,0.00483675937122128,0,0.0588472390165256,0,0.00120918984280532,0.00846432889963724,0,0.00282144296654575,0.0854494155582426,0.0390971382507054,0.00241837968561064,0.00927045546150746
"D234",0.0149544863459038,0,0.539878630255743,0.130039011703511,0.00303424360641526,0.000216731686172518,0.0227568270481144,0.00130039011703511,0.000216731686172518,0.0240572171651495,0.000866926744690074,0.0294755093194625,0.0801907238838318,0.104031209362809,0.0459471174685739,0.00303424360641526
"D235",0.0333812949640288,0.0117985611510791,0.736978417266187,0.0359712230215827,0.00201438848920863,0.000863309352517986,0.0247482014388489,0.000575539568345324,0,0.0169784172661871,0,0.00316546762589928,0.0293525179856115,0.0941007194244604,0.00517985611510791,0.00489208633093525
"D236",0.0825663237682729,0.184623714131023,0.0909583107742285,0.104764482945317,0.0427720628045479,0.00135354629128316,0.100974553329724,0.00351922035733622,0.00324851109907959,0.0717379534380076,0.000812127774769897,0.0119112073632918,0.0795885219274499,0.172983216025988,0.0146182999458581,0.0335679480238224
"D237",0.0125086865879083,0.000694927032661571,0.705350938151494,0.0891823025249016,0.00648598563817466,0,0.0310400741255502,0.00115821172110262,0.000926569376882094,0.0864025943942553,0.000463284688441047,0.00602270094973361,0.0324299281908733,0.00996062080148251,0.010192263145703,0.00718091267083623
"D238",0.0352811466372657,0.00165380374862183,0.511576626240353,0.0738699007717751,0.0452039691289967,0.00330760749724366,0.126791620727674,0.00220507166482911,0.0369349503858875,0.0110253583241455,0.00220507166482911,0.0115766262403528,0.0589856670341786,0.0578831312017641,0.0132304299889746,0.00826901874310915
"D239",0.0135059088351154,0.00084411930219471,0.853404614518852,0.0534608891389983,0.00056274620146314,0,0.0143500281373101,0,0.00028137310073157,0.00084411930219471,0.020258863252673,0.00225098480585256,0.0225098480585256,0.00815981992121553,0.00619020821609454,0.00337647720877884
"D240",0.0153846153846154,0,0.667521367521367,0.145299145299145,0.0324786324786325,0,0.0769230769230769,0.00341880341880342,0.00427350427350427,0.0170940170940171,0.000854700854700855,0.00256410256410256,0.0102564102564103,0.0145299145299145,0.00854700854700855,0.000854700854700855
"D241",0.0268807168191152,0.204965465745753,0.269927198058615,0.0399477319395184,0.0294941198431958,0.000933358222885944,0.145603882770207,0.00205338809034908,0.00280007466865783,0.0214672391263767,0.000746686578308755,0.00205338809034908,0.0554414784394251,0.172857942878477,0.0108269553854769,0.0140003733432892
"D242",0.0900874635568513,0.00728862973760933,0.428279883381924,0.142565597667638,0.0276967930029155,0.000583090379008746,0.0612244897959184,0.00145772594752187,0.00320699708454811,0.119533527696793,0.00204081632653061,0.0043731778425656,0.0236151603498542,0.0685131195335277,0.00816326530612245,0.0113702623906706
"D243",0.00173711638679792,0,0.739722061378112,0.138969310943833,0.0309785755645628,0,0.0205558772437753,0,0.00144759698899826,0.00115807759119861,0.00115807759119861,0.000868558193398958,0.019976838448176,0.0361899247249566,0.00723798494499131,0
"D244",0.093234131597303,0.0134852359916299,0.528481748430598,0.0953266682166938,0.0439432690072076,0,0.0402232039060684,0.00279004882585445,0,0.0544059521041618,0.00116252034410602,0.000930016275284817,0.029528016740293,0.0741687979539642,0.0209253661939084,0.00139502441292723
"D245",0.0566631689401889,0.0130115424973767,0.401678908709339,0.0818467995802728,0.0193074501573977,0.00104931794333683,0.0331584470094439,0.0119622245540399,0.000839454354669465,0.0134312696747114,0.0144805876180483,0.05099685204617,0.0247639034627492,0.193913955928646,0.0656873032528856,0.017208814270724
"D246",0.0260869565217391,0,0.571014492753623,0.205797101449275,0.0148550724637681,0.00036231884057971,0.0235507246376812,0.00144927536231884,0.00398550724637681,0.0815217391304348,0.00326086956521739,0.0282608695652174,0.00797101449275362,0.025,0.00615942028985507,0.00072463768115942
"D247",0.019485580670304,0.00103923096908288,0.691348402182385,0.102364250454664,0.012990387113536,0.00025980774227072,0.110937905949597,0.00181865419589504,0.00675500129903871,0.00519615484541439,0.00103923096908288,0.00103923096908288,0.00805404001039231,0.0319563522992985,0.000779423226812159,0.00493634710314367
"D248",0.00248678893378924,0.0285980727385763,0.545850170966739,0.0453838980416537,0.0655890581286913,0.00124339446689462,0.0892135529996892,0.00528442648430214,0.0118122474354989,0.0503574759092322,0.0027976375505129,0.00373018340068387,0.0310848616723656,0.104445135219148,0.0115013988187753,0.000621697233447311
"D249",0.00894854586129754,0.00268456375838926,0.192393736017897,0.320805369127517,0.0671140939597315,0.000894854586129754,0.0984340044742729,0.00313199105145414,0.00894854586129754,0.0232662192393736,0,0.0335570469798658,0.0630872483221477,0.120357941834452,0.0187919463087248,0.0375838926174497
"D250",0.0431876606683805,0.00051413881748072,0.390231362467866,0.223650385604113,0.0287917737789203,0,0.0791773778920308,0.0113110539845758,0.0107969151670951,0.0298200514138817,0.0241645244215938,0.038560411311054,0.0354755784061697,0.0534704370179949,0.0272493573264781,0.00359897172236504
"D251",0.00280767430978007,0.0119326158165653,0.489939167056621,0.143425362657932,0.0180159101544221,0.000701918577445016,0.0610669162377164,0.00584932147870847,0.000935891436593355,0.00467945718296678,0.000233972859148339,0.0180159101544221,0.0582592419279364,0.154656059897052,0.0224613944782405,0.00701918577445016
"D252",0.007,0.00833333333333333,0.569666666666667,0.117333333333333,0.00866666666666667,0.00166666666666667,0.0586666666666667,0.00266666666666667,0.005,0.003,0,0.00933333333333333,0.0946666666666667,0.0783333333333333,0.0306666666666667,0.005
"D253",0.0126710593005575,0.0496705524581855,0.367967562088191,0.143943233654334,0.00405473897617841,0,0.0866700456158135,0.0010136847440446,0.0177394830207805,0.0466294982260517,0,0.00405473897617841,0.0258489609731374,0.214901165737456,0.0233147491130258,0.0015205271160669
"D254",0.019620253164557,0.0194092827004219,0.512658227848101,0.0727848101265823,0.0154008438818565,0,0.0449367088607595,0.00780590717299578,0.00654008438818565,0.00548523206751055,0.000210970464135021,0.0272151898734177,0.0748945147679325,0.152742616033755,0.0381856540084388,0.00210970464135021
"D255",0.0154420921544209,0.0904109589041096,0.525280199252802,0.0523038605230386,0.00273972602739726,0,0.0261519302615193,0,0.0119551681195517,0.00523038605230386,0.00099626400996264,0.0062266500622665,0.0328767123287671,0.21519302615193,0.0074719800747198,0.00772104607721046
"D256",0.0155916275096113,0.0162323793250748,0.325501922255446,0.145450662110209,0.0104656129859035,0,0.0187953865869287,0.00128150363092695,0.000213583938487826,0.0762494660401538,0,0.0226398974797095,0.0555318240068347,0.235155916275096,0.0617257582229816,0.0151644596326356
"D257",0.00429669832654907,0.021935775667119,0.567164179104478,0.0655811849841701,0.0352781546811398,0.000452284034373587,0.0721393034825871,0.00226142017186793,0.000904568068747173,0.00881953867028494,0.00135685210312076,0.00407055630936228,0.0696517412935323,0.11849841700588,0.0153776571687019,0.0122116689280868
"D258",0.00435955989204899,0.0288561345235624,0.609092796346274,0.0763960971559062,0.00207598090097571,0,0.0386132447581482,0,0.013078679676147,0.00249117708117085,0.000622794270292713,0.00394436371185385,0.0456715798214656,0.160265725555325,0.0064355407930247,0.00809632551380527
"D259",0.027336860670194,0.0224867724867725,0.481922398589065,0.0992063492063492,0.0260141093474427,0.000881834215167548,0.141534391534392,0.0017636684303351,0.0216049382716049,0.0114638447971781,0.00264550264550265,0.00529100529100529,0.0987654320987654,0.0436507936507936,0.00925925925925926,0.00617283950617284
"D260",0.016969696969697,0.00848484848484849,0.454545454545455,0.132121212121212,0.0678787878787879,0.00121212121212121,0.153939393939394,0.00606060606060606,0.00484848484848485,0.00121212121212121,0.00121212121212121,0.00121212121212121,0.0545454545454545,0.0763636363636364,0.00242424242424242,0.016969696969697
"D261",0.0382909175811347,0.0291851505953771,0.464627597478403,0.0751809479336913,0.0375904739668457,0.00210133084286715,0.107167872986225,0.0361895867382676,0.0161102031286481,0.00910576698575765,0.00186784963810413,0.0231146392715386,0.0653747373336446,0.0716787298622461,0.0056035489143124,0.0168106467429372
"D262",0.0187001839362354,0.00122624156958921,0.717964438994482,0.0416922133660331,0.00582464745554874,0,0.0245248313917842,0.000613120784794605,0.000919681177191907,0.10913549969344,0,0.00490496627835684,0.0199264255058246,0.0349478847332925,0.0165542611894543,0.00306560392397302
"D263",0.0630812778002426,0.0527699150828953,0.352608168216741,0.0513546300040437,0.0396279822078447,0.00505458956732713,0.0885564092195714,0.0279013344116458,0.00202183582693085,0.0111200970481197,0.00181965224423777,0.00343712090578245,0.148807116862111,0.126971289931258,0.0125353821269713,0.0123331985442782
"D264",0.00270880361173815,0.00632054176072235,0.761625282167043,0.121444695259594,0.00225733634311512,0,0.0216704288939052,0.000451467268623025,0,0.00812641083521445,0.00225733634311512,0.00090293453724605,0.0297968397291196,0.0343115124153499,0.00677200902934537,0.00135440180586907
"D265",0.0331970170796247,0.117392350252586,0.272071205196055,0.0666345922540293,0.0339186913639644,0,0.0786624969930238,0.00120279047389945,0.002165022853019,0.0300697618474862,0.00288669713735867,0.00336781332691845,0.0928554245850373,0.23815251383209,0.00529227808515757,0.0221313447197498
"D266",0.019389701207883,0.0034965034965035,0.578512396694215,0.124284806102988,0.00794659885568976,0.000635727908455181,0.111252383979657,0.000635727908455181,0.0295613477431659,0.0171646535282899,0.000635727908455181,0.0111252383979657,0.0276541640178004,0.0556261919898284,0.00572155117609663,0.00635727908455181
"D267",0.0706787963610917,0.0139958012596221,0.303009097270819,0.0685794261721484,0.0216934919524143,0,0.124562631210637,0.0104968509447166,0.00769769069279216,0.0118964310706788,0.00489853044086774,0.0202939118264521,0.154653603918824,0.12666200139958,0.0377886634009797,0.0230930720783765
"D268",0.00776470588235294,0.0778823529411765,0.535529411764706,0.0574117647058823,0.00517647058823529,0.000235294117647059,0.0567058823529412,0.000235294117647059,0.00705882352941176,0.00329411764705882,0.000941176470588235,0.00164705882352941,0.0825882352941176,0.145882352941176,0.00329411764705882,0.0143529411764706
"D269",0.0235816814764183,0.0276828434723172,0.394053315105947,0.102870813397129,0.0146958304853042,0.00512645249487355,0.0762132604237867,0.00410116199589884,0.01161995898838,0.0170881749829118,0.00615174299384826,0.0208475734791524,0.0813397129186603,0.158578263841422,0.0157211209842789,0.0403280929596719
"D270",0.0220994475138122,0.0263965623081645,0.29158993247391,0.206875383670964,0.00368324125230203,0,0.0730509515039902,0,0.00920810313075507,0.0116635972989564,0.0116635972989564,0.0331491712707182,0.0822590546347452,0.192142418661756,0.0190300798035605,0.0171884591774095
"D271",0.0087719298245614,0.160635964912281,0.361659356725146,0.0239400584795322,0.0087719298245614,0.000365497076023392,0.0604897660818713,0.000182748538011696,0.0087719298245614,0.00475146198830409,0.000365497076023392,0.00201023391812865,0.11641081871345,0.196271929824561,0.00840643274853801,0.0381944444444444
"D272",0.0431147112620852,0.0256075254768748,0.515547426182388,0.0708126469819702,0.0227332113927358,0.00522602560752548,0.0452051215050954,0.0109746537758035,0,0.00444212176639666,0.00757773713091194,0.0148941729814476,0.0616671021688006,0.133524954272276,0.00940684609354586,0.0292657434021427
"D273",0.0156849076333217,0.0550714534681074,0.569187870338097,0.0735447891251307,0.00209132101777623,0.00069710700592541,0.0390379923318229,0,0.0139421401185082,0.00418264203555246,0.0156849076333217,0.0128964796096201,0.0568142209829209,0.124085047054723,0.0069710700592541,0.0101080515859184
"D274",0.0388010297903641,0.00662008091210004,0.615299742552409,0.0509378447958808,0.0472600220669364,0,0.028870908422214,0.0141596175064362,0,0.00349393159249724,0,0.00570062522986392,0.0305259286502391,0.123942625965428,0.0299742552408974,0.00441338727473336
"D275",0.0301381331100879,0.0280452071996651,0.374215152783591,0.245709501883633,0.00293009627459188,0.000418585182084554,0.0473001255755546,0,0.0108832147341984,0.0301381331100879,0.00418585182084554,0.00962745918794475,0.0255336961071578,0.135621598995396,0.0313938886563416,0.0238593553788196
"D276",0.0144553433144037,0.000774393391843056,0.729736706246773,0.123644811564275,0.00438822922044399,0.000258131130614352,0.0392359318533815,0.000258131130614352,0.00774393391843056,0.00413009808982963,0.000516262261228704,0.00129065565307176,0.0283944243675787,0.0325245224574084,0.000516262261228704,0.0121321631388745
"D277",0.0229062276306371,0.0136005726556908,0.446671438797423,0.114173228346457,0.0365068002863278,0.0189692197566213,0.113457408732999,0.000357909806728704,0.035075161059413,0.0340014316392269,0.00680028632784538,0.00143163922691482,0.056907659269864,0.0755189692197566,0.0121689334287759,0.0114531138153185
"D278",0.027027027027027,0.0176633326239625,0.0989572249414769,0.138540114918068,0.0768248563524154,0.011278995530964,0.168972121728027,0.0100021281123643,0.00744839327516493,0.0106405618216642,0.00851244945733135,0.0025537348371994,0.218131517344116,0.159608427324963,0.0189402000425622,0.0248989146626942
"D279",0.0279705117085863,0.11448395490026,0.47918473547268,0.0366435385949696,0.0117085862966175,0.00325238508239376,0.0490026019080659,0.00151777970511709,0.000216825672159584,0.0158282740676496,0.000867302688638335,0.002601908065915,0.0364267129228101,0.195143104943625,0.0101908065915004,0.0149609713790113
"D280",0.011142061281337,0.0209985001071352,0.608527962288408,0.0854938932933362,0.00964216841654168,0,0.0816370259267195,0.00449967859438611,0.00128562245553889,0.0047139490036426,0.000642811227769445,0.00278551532033426,0.106063852581958,0.0445682451253482,0.00857081637025927,0.00942789800728519
"D281",0.0101863892501084,0.00303424360641526,0.808625921109666,0.0600346770697876,0.000216731686172518,0,0.0509319462505418,0.000216731686172518,0.00801907238838318,0.0023840485478977,0.000866926744690074,0.00130039011703511,0.00996965756393585,0.0370611183355007,0.00216731686172518,0.00498482878196792
"D282",0.00214041095890411,0.00278253424657534,0.752782534246575,0.0402397260273973,0.00513698630136986,0,0.0455907534246575,0.00299657534246575,0.00128424657534247,0.0918236301369863,0,0.00898972602739726,0.00941780821917808,0.0306078767123288,0.00556506849315068,0.000642123287671233
"D283",0.0119551223100975,0.160014713996689,0.352216295751333,0.0915946293912084,0.019128195696156,0.000551774875850653,0.0388081662681626,0.000367849917233769,0.000735699834467537,0.00606952363435718,0.00128747471031819,0.000735699834467537,0.0402795659370977,0.233400772484826,0.000551774875850653,0.0423027404818834
"D284",0.00224719101123596,0.0353130016051364,0.730979133226324,0.0507223113964687,0.00481540930979133,0.000321027287319422,0.0481540930979133,0.000642054574638844,0.00834670947030498,0.00834670947030498,0.00963081861958266,0.0147672552166934,0.0346709470304976,0.0407704654895666,0.00481540930979133,0.00545746388443018
"D285",0.011459802538787,0.0246826516220028,0.750705218617772,0.0303244005641749,0.0202750352609309,0,0.0587094499294781,0.0038787023977433,0.00881523272214386,0.00458392101551481,0.000176304654442877,0.00846262341325811,0.0282087447108604,0.0366713681241185,0.00264456981664316,0.0104019746121298
"D286",0.00397567820392891,0.00163704396632367,0.731290926099158,0.122076707202993,0.0252572497661366,0,0.0556594948550047,0,0.00467726847521048,0.0149672591206735,0.00304022450888681,0,0.0121608980355472,0.0189429373246024,0.00537885874649205,0.000935453695042095
"D287",0.0593824228028504,0.132368818829626,0.21032174476355,0.0552796372273807,0.0593824228028504,0.00259123299503347,0.116821420859426,0.00496652990714748,0,0.0371410062621464,0.00107968041459728,0.0053984020729864,0.134312243575902,0.146404664219391,0.00993305981429497,0.024616713452818
"D288",0.00536446828652572,0.000946670874092774,0.420321868097192,0.214578731461029,0.0596402650678447,0.000315556958030925,0.0463868728305459,0.0135689491953298,0.00504891132849479,0.0463868728305459,0,0.0337645945093089,0.0533291259072263,0.0508046702429789,0.0113600504891133,0.0381823919217419
"D289",0.0197600564573042,0.00494001411432604,0.481651376146789,0.13302752293578,0.00388143966125618,0,0.141496118560339,0.00105857445306987,0.0031757233592096,0.0172900494001411,0.00211714890613973,0.0190543401552576,0.0458715596330275,0.0917431192660551,0.0310515172900494,0.00388143966125618
